,UniProt ID,Gene Name ,Confidence ,Expected Sensitivity,Expected Specificity,Confidence
1557,Q9UII4,HERC5,0.198169701,0.025782018,0.822911344,0.236842105263
1558,Q9H0S4,DDX47,0.672270237,0.334126942,0.688554783,0.236842105263
1559,P29120,PCSK1,0.431511183,0.5568066,0.603902452,0.236842105263
1560,Q9BTY7,HGH1,0.69440391,0.845939421,0.386950094,0.236842105263
1561,Q92824,PCSK5,0.256784563,0.626754222,0.065535338,0.236842105263
1562,Q96RQ1,ERGIC2,0.00975865,0.59986361,0.998593388,0.236842105263
1563,Q9NPF0,CD320,0.532283071,0.210636149,0.661043898,0.236842105263
1564,P30049,ATP5D,0.279391965,0.253914832,0.2291723,0.236842105263
1565,Q9BRK0,REEP2,0.946230154,0.651973711,0.092254576,0.236842105263
1566,O95071,UBR5,0.906443267,0.328916771,0.240978662,0.236842105263
1567,Q6UW56,ATRAID,0.392684576,0.52317395,0.902569662,0.236842105263
1568,Q9Y262,EIF3L,0.024855234,0.124716558,0.217347989,0.236842105263
1569,Q9UJX3,ANAPC7,0.671436797,0.452696285,0.479522753,0.236842105263
1570,Q9UI08,EVL,0.837170635,0.992595861,0.909228263,0.236842105263
1571,Q9P035,HACD3,0.971499638,0.399228826,0.193782442,0.236842105263
1572,P24539,ATP5F1,0.056932885,0.061911717,0.447987606,0.236842105263
1573,Q9P2J5,LARS,0.450323813,0.292961256,0.617800086,0.236842105263
1574,Q8N6T7,SIRT6,0.582470302,0.552271825,0.594213033,0.236842105263
1575,Q4G0J3,LARP7,0.686637814,0.740127279,0.665877219,0.236842105263
1576,Q9Y2X3,NOP58,0.719432753,0.318404497,0.267680191,0.236842105263
1577,Q9Y282,ERGIC3,0.650040752,0.493858175,0.423867183,0.236842105263
1578,Q9Y383,LUC7L2,0.726914551,0.628668642,0.799323797,0.236842105263
1579,Q9Y3D0,FAM96B,0.373847666,0.753146301,0.93231283,0.236842105263
1580,Q9UHQ9,CYB5R1,0.581582083,0.69388733,0.469719097,0.236842105263
1581,Q9UBS4,DNAJB11,0.116118513,0.136880534,0.306303387,0.236842105263
1582,O95232,LUC7L3,0.057654361,0.906962105,0.439371832,0.236842105263
1583,Q9NZT1,CALML5,0.979765224,0.378876588,0.306860041,0.236842105263
1584,P24666,ACP1,0.284823727,0.529622209,0.275012974,0.236842105263
1585,Q99471,PFDN5,0.594974299,0.988615002,0.138747386,0.236842105263
1586,P17858,PFKL,0.962161031,0.958209313,0.166547469,0.236842105263
1587,Q01813,PFKP,0.185778263,0.817646077,0.493947393,0.236842105263
1588,P18859,ATP5J,0.193039816,0.423895471,0.086583511,0.236842105263
1589,Q00325,SLC25A3,0.341644105,0.817976533,0.926838908,0.236842105263
1590,P48426,PIP4K2A,0.932897896,0.444495887,0.14847625,0.236842105263
1591,P57075,UBASH3A,0.390667537,0.380260347,0.160479198,0.236842105263
1592,P53350,PLK1,0.273216708,0.707235169,0.717723588,0.236842105263
1593,Q02809,PLOD1,0.15194708,0.238916119,0.674894462,0.236842105263
1594,O00469,PLOD2,0.397108843,0.175765113,0.358519543,0.236842105263
1595,Q04941,PLP2,0.374722467,0.238146768,0.090457904,0.236842105263
1596,O43660,PLRG1,0.131114707,0.283591619,0.008248045,0.236842105263
1597,O15162,PLSCR1,0.435040718,0.040648714,0.372779032,0.236842105263
1598,O95983,MBD3,0.091513167,0.551416684,0.788307139,0.236842105263
1599,Q15904,ATP6AP1,0.614626958,0.942498983,0.447286057,0.236842105263
1600,P48047,ATP5O,0.010979092,0.787836608,0.099624683,0.236842105263
1601,Q9BRX2,PELO,0.573260383,0.241432222,0.805831138,0.236842105263
1602,Q9P2I0,CPSF2,0.789729858,0.695975548,0.659454985,0.236842105263
1603,Q9NRF9,POLE3,0.235366773,0.015257509,0.452364093,0.236842105263
1604,Q9H307,PNN,0.448019713,0.768547507,0.533362361,0.236842105263
1605,P49005,POLD2,0.569358183,0.331892691,0.526664737,0.236842105263
1606,Q15165,PON2,0.061401442,0.322330094,0.629681059,0.236842105263
1607,Q9NVM4,PRMT7,0.496288886,0.765437295,0.646564431,0.236842105263
1608,Q9Y6V7,DDX49,0.642315235,0.384164971,0.191830732,0.236842105263
1609,P46100,ATRX,0.22126573,0.218626721,0.801732063,0.236842105263
1610,Q9NXG6,P4HTM,0.837056446,0.563322082,0.19657099,0.236842105263
1611,Q9BVK6,TMED9,0.971075231,0.220633325,0.411293638,0.236842105263
1612,Q86YP4,GATAD2A,0.846372888,0.162637054,0.235693362,0.236842105263
1613,Q5T3I0,GPATCH4,0.505999456,0.39964005,0.272205438,0.236842105263
1614,Q9NXF7,DCAF16,0.278875611,0.020394941,0.008668494,0.236842105263
1615,Q8IWZ3,ANKHD1,0.746617222,0.42327013,0.928280818,0.236842105263
1616,Q9NX40,OCIAD1,0.236930384,0.0032733,0.520219495,0.236842105263
1617,Q9NX00,TMEM160,0.957345282,0.044860029,0.464125608,0.236842105263
1618,O15355,PPM1G,0.620260036,0.189124115,0.523529729,0.236842105263
1619,Q9NWW5,CLN6,0.600262146,0.201336332,0.336812107,0.236842105263
1620,Q9NWM8,FKBP14,0.172604502,0.60034962,0.332378948,0.236842105263
1621,Q96EP0,RNF31,0.090346738,0.231722458,0.988287882,0.236842105263
1622,Q9H583,HEATR1,0.255262203,0.56654788,0.473716902,0.236842105263
1623,Q8N5C6,SRBD1,0.858570531,0.550749671,0.746860938,0.236842105263
1624,Q9NVV0,TMEM38B,0.911067053,0.338006294,0.669958828,0.236842105263
1625,P62714,PPP2CB,0.699633767,0.989923507,0.795592,0.236842105263
1626,Q96LA8,PRMT6,0.725182355,0.14835925,0.272543425,0.236842105263
1627,Q86U86,PBRM1,0.229886079,0.851287667,0.283915129,0.236842105263
1628,Q9NVI7,ATAD3A,0.576053456,0.787180011,0.71725575,0.236842105263
1629,Q9H0A0,NAT10,0.810628105,0.524300978,0.184637118,0.236842105263
1630,Q9H8S9,MOB1A,0.403843368,0.018838962,0.833703359,0.236842105263
1631,Q2TAY7,SMU1,0.988439267,0.263451715,0.169665013,0.236842105263
1632,Q86WR0,CCDC25,0.089998815,0.998589723,0.953265677,0.236842105263
1633,Q8WXF1,PSPC1,0.320941033,0.710540618,0.722548045,0.236842105263
1634,Q8TDN6,BRIX1,0.511408939,0.218090335,0.134248403,0.236842105263
1635,Q96F15,GIMAP5,0.060606367,0.641612687,0.853092496,0.236842105263
1636,P53041,PPP5C,0.725687924,0.121068248,0.931692742,0.236842105263
1637,O00743,PPP6C,0.556555749,0.55668134,0.564184667,0.236842105263
1638,Q96GN5,CDCA7L,0.529359902,0.787968207,0.39882333,0.236842105263
1639,Q9NXG2,THUMPD1,0.829982432,0.414501925,0.441602502,0.236842105263
1640,Q9C0C7,AMBRA1,0.858759034,0.083664406,0.701680741,0.236842105263
1641,Q9BV68,RNF126,0.789028923,0.587106721,0.260042991,0.236842105263
1642,Q96P70,IPO9,0.317833054,0.639266464,0.028529451,0.236842105263
1643,Q9NVP2,ASF1B,0.452207454,0.125154731,0.947965234,0.236842105263
1644,Q6VMQ6,ATF7IP,0.75222797,0.865261678,0.99616896,0.236842105263
1645,Q9HBG6,IFT122,0.109861706,0.487784286,0.779483271,0.236842105263
1646,Q9BTM1,H2AFJ,0.109742369,0.276017819,0.989401409,0.236842105263
1647,Q96IV0,NGLY1,0.269883664,0.311471636,0.487552957,0.236842105263
1648,Q9NYH9,UTP6,0.524637345,0.666566707,0.12798266,0.236842105263
1649,Q66LE6,PPP2R2D,0.972651077,0.500098079,0.464367277,0.236842105263
1650,P14314,PRKCSH,0.710408685,0.444138521,0.742590491,0.236842105263
1651,Q9H3U1,UNC45A,0.311859945,0.325582509,0.673391623,0.236842105263
1652,Q9NPF5,DMAP1,0.291457128,0.56592369,0.873979507,0.236842105263
1653,Q9BUV8,C20orf24,0.850357337,0.015222715,0.758250399,0.236842105263
1654,Q16659,MAPK6,0.911647424,0.552833547,0.617175242,0.236842105263
1655,Q9H4D5,NXF3,0.639276147,0.935824215,0.274817223,0.236842105263
1656,Q13217,DNAJC3,0.255370298,0.481772302,0.336378344,0.236842105263
1657,Q7L2J0,MEPCE,0.08866584,0.328475652,0.835723542,0.236842105263
1658,Q9NR22,PRMT8,0.838255588,0.803081687,0.385886377,0.236842105263
1659,Q9NQ55,PPAN,0.584718619,0.143465565,0.080346562,0.236842105263
1660,P07602,PSAP,0.948108735,0.078622752,0.865584371,0.236842105263
1661,Q9NR33,POLE4,0.061028929,0.445407926,0.43537406,0.236842105263
1662,Q9NS91,RAD18,0.584641303,0.465510336,0.172080874,0.236842105263
1663,Q9NYU2,UGGT1,0.285108086,0.736678638,0.004296413,0.236842105263
1664,Q9NQT4,EXOSC5,0.827732173,0.699037204,0.65249683,0.236842105263
1665,Q969W9,PMEPA1,0.190986441,0.533090327,0.369689626,0.236842105263
1666,Q96A33,CCDC47,0.442529962,0.20632318,0.376099196,0.236842105263
1667,Q9GZR7,DDX24,0.393411506,0.156967245,0.44134246,0.236842105263
1668,Q9NQC3,RTN4,0.826573979,0.40223952,0.516123848,0.236842105263
1669,Q9HCE7,SMURF1,0.676871093,0.437575868,0.300114616,0.236842105263
1670,Q969X5,ERGIC1,0.207603034,0.975063469,0.478321806,0.236842105263
1671,Q9GZX7,AICDA,0.318104726,0.926744192,0.006246886,0.236842105263
1672,Q9HD23,MRS2,0.133810985,0.308064152,0.171435896,0.236842105263
1673,Q8WXI9,GATAD2B,0.671462889,0.862582602,0.303557435,0.236842105263
1674,Q8N1G4,LRRC47,0.570991075,0.560227281,0.744464562,0.236842105263
1675,Q9BTC8,MTA3,0.169767066,0.544162282,0.580893342,0.236842105263
1676,Q9HAV4,XPO5,0.147655777,0.842279599,0.701207183,0.236842105263
1677,Q9P253,VPS18,0.476079718,0.78797087,0.804664425,0.236842105263
1678,Q63HN8,RNF213,0.908102417,0.536371208,0.851985239,0.236842105263
1679,Q9HCK8,CHD8,0.552175027,0.001830384,0.117720956,0.236842105263
1680,Q8N163,CCAR2,0.032939893,0.370152467,0.657263656,0.236842105263
1681,P68133,ACTA1,0.053862926,0.436120803,0.752951472,0.236842105263
1682,Q96QR8,PURB,0.805063229,0.633202505,0.70212879,0.236842105263
1683,P28288,ABCD3,0.451374855,0.146777397,0.605118454,0.236842105263
1684,P47897,QARS,0.38264623,0.565367033,0.038266625,0.236842105263
1685,P62820,RAB1A,0.789643704,0.403116858,0.195150091,0.236842105263
1686,P54727,RAD23B,0.364286869,0.053981809,0.330681698,0.236842105263
1687,O43502,RAD51C,0.532349935,0.13598472,0.642833402,0.236842105263
1688,O75771,RAD51D,0.711656706,0.390509653,0.217403928,0.236842105263
1689,P46060,RANGAP1,0.871476518,0.457555564,0.076909808,0.236842105263
1690,P54136,RARS,0.328689612,0.331911062,0.980589356,0.236842105263
1691,Q09028,RBBP4,0.650118025,0.857332663,0.206758962,0.236842105263
1692,Q7Z6E9,RBBP6,0.974836148,0.607155815,0.983253339,0.236842105263
1693,Q16576,RBBP7,0.075967361,0.197118333,0.610371014,0.236842105263
1694,P28749,RBL1,0.587019167,0.143521091,0.247978553,0.236842105263
1695,Q9GZX5,ZNF350,0.413886498,0.767379951,0.51795793,0.236842105263
1696,Q15293,RCN1,0.309136426,0.65272311,0.712831054,0.236842105263
1697,Q14257,RCN2,0.263834042,0.342279881,0.259869027,0.236842105263
1698,P46063,RECQL,0.758766265,0.056611041,0.114686006,0.236842105263
1699,Q92785,DPF2,0.995215981,0.420361597,0.549669497,0.236842105263
1700,Q96A65,EXOC4,0.186571444,0.460863803,0.218901766,0.236842105263
1701,P25440,BRD2,0.781145269,0.535502644,0.312175584,0.236842105263
1702,P78317,RNF4,0.195797981,0.828422806,0.973133083,0.236842105263
1703,Q9Y252,RNF6,0.992358973,0.998370092,0.30919049,0.236842105263
1704,P13489,RNH1,0.80226157,0.382405459,0.946247503,0.236842105263
1705,P61009,SPCS3,0.42422671,0.190079982,0.410561867,0.236842105263
1706,Q96AY3,FKBP10,0.728863868,0.992391334,0.010333602,0.236842105263
1707,P15927,RPA2,0.498353583,0.679936803,0.310068997,0.236842105263
1708,Q02878,RPL6,0.808990267,0.934896024,0.155206838,0.236842105263
1709,P18124,RPL7,0.356508933,0.636410176,0.99408254,0.236842105263
1710,P62424,RPL7A,0.073243434,0.648704622,0.450239205,0.236842105263
1711,P62917,RPL8,0.590991455,0.382611718,0.545218288,0.236842105263
1712,P32969,RPL9,0.910187831,0.027873606,0.262331778,0.236842105263
1713,P32969,RPL9P7,0.193765936,0.593066376,0.882541235,0.236842105263
1714,P32969,RPL9P8,0.432367792,0.73130523,0.103061072,0.236842105263
1715,P32969,RPL9P9,0.749159729,0.653124294,0.82356269,0.236842105263
1716,P27635,RPL10,0.039184487,0.061961596,0.42717573,0.236842105263
1717,P62913,RPL11,0.94632499,0.15304079,0.920344683,0.236842105263
1718,P30050,RPL12,0.763673324,0.755653792,0.528012159,0.236842105263
1719,P26373,RPL13,0.558820551,0.495833218,0.87083464,0.236842105263
1720,P18621,RPL17,0.183842944,0.384369079,0.352810811,0.236842105263
1721,Q07020,RPL18,0.497948815,0.288317822,0.400152412,0.236842105263
1722,P35268,RPL22,0.5178456,0.186366464,0.59792289,0.236842105263
1723,P83731,RPL24,0.994243011,0.947337578,0.911517928,0.236842105263
1724,P61254,RPL26,0.854851683,0.39805639,0.132987019,0.236842105263
1725,P61353,RPL27,0.96240394,0.139151681,0.042167417,0.236842105263
1726,P46776,RPL27A,0.678941009,0.541372662,0.401038961,0.236842105263
1727,P62899,RPL31,0.403501389,0.030516395,0.595707687,0.236842105263
1728,P62910,RPL32,0.934979086,0.548450044,0.919679296,0.236842105263
1729,P49207,RPL34,0.479484546,0.396588617,0.293775812,0.236842105263
1730,P18077,RPL35A,0.231791612,0.760945615,0.545039342,0.236842105263
1731,P04843,RPN1,0.396290249,0.162784582,0.781681778,0.236842105263
1732,P15880,RPS2,0.705077475,0.468100121,0.327399542,0.236842105263
1733,P23396,RPS3,0.558559035,0.593644659,0.095262768,0.236842105263
1734,P61247,RPS3A,0.756630701,0.085334377,0.441682612,0.236842105263
1735,P62701,RPS4X,0.995481059,0.497140759,0.02907682,0.236842105263
1736,P46782,RPS5,0.962431404,0.776898758,0.675390381,0.236842105263
1737,P62241,RPS8,0.535067105,0.133817922,0.111590373,0.236842105263
1738,P46781,RPS9,0.96387013,0.700194935,0.199640281,0.236842105263
1739,P62280,RPS11,0.115625879,0.830731114,0.530161539,0.236842105263
1740,P62277,RPS13,0.051448293,0.513147834,0.627356847,0.236842105263
1741,P62263,RPS14,0.304348946,0.00481381,0.373596632,0.236842105263
1742,P62841,RPS15,0.580191833,0.356711919,0.606453634,0.236842105263
1743,P62249,RPS16,0.530964452,0.973021728,0.846388685,0.236842105263
1744,P08708,RPS17,0.901208093,0.144657628,0.701945689,0.236842105263
1745,P62269,RPS18,0.540550425,0.774765742,0.392873914,0.236842105263
1746,P62266,RPS23,0.431980611,0.360979299,0.571868663,0.236842105263
1747,P62851,RPS25,0.542666987,0.281578151,0.249773735,0.236842105263
1748,P42677,RPS27,0.712414806,0.543409504,0.727346733,0.236842105263
1749,P62979,RPS27A,0.016674713,0.407238592,0.343329145,0.236842105263
1750,P31350,RRM2,0.800920882,0.92030386,0.078634675,0.236842105263
1751,P31151,S100A7,0.142509325,0.356899308,0.302230928,0.236842105263
1752,Q15424,SAFB,0.478474473,0.112509233,0.300402482,0.236842105263
1753,P49591,SARS,0.256835354,0.255083897,0.023221198,0.236842105263
1754,Q01826,SATB1,0.369091689,0.155677122,0.176114252,0.236842105263
1755,O00560,SDCBP,0.661764913,0.81311088,0.860918797,0.236842105263
1756,Q99470,SDF2,0.169608813,0.629638828,0.65594817,0.236842105263
1757,P31040,SDHA,0.27878402,0.659374309,0.856537601,0.236842105263
1758,Q9C0C9,UBE2O,0.198221795,0.664117604,0.270940466,0.236842105263
1759,P55735,SEC13,0.195071533,0.547277026,0.89594778,0.236842105263
1760,Q9UBV2,SEL1L,0.326839648,0.285949045,0.208790396,0.236842105263
1761,Q9H4A6,GOLPH3,0.88033786,0.097313158,0.96416818,0.236842105263
1762,Q9HCC0,MCCC2,0.471101865,0.83121842,0.414360088,0.236842105263
1763,Q9BPX3,NCAPG,0.403969372,0.315020436,0.229565214,0.236842105263
1764,Q01105,SET,0.179231476,0.598783566,0.818370199,0.236842105263
1765,Q53H47,SETMAR,0.968924996,0.468767696,0.360443493,0.236842105263
1766,P23246,SFPQ,0.407455738,0.658211339,0.501524068,0.236842105263
1767,Q7RTU7,SCX,0.844487396,0.260999896,0.747674118,0.236842105263
1768,P84103,SRSF3,0.615325097,0.284530442,0.831849881,0.236842105263
1769,Q9C0E2,XPO4,0.376611078,0.691056636,0.394470982,0.236842105263
1770,Q9H1A4,ANAPC1,0.877181749,0.973478589,0.096636347,0.236842105263
1771,Q13087,PDIA2,0.784852427,0.28255815,0.265391615,0.236842105263
1772,Q9H3P7,ACBD3,0.464954283,0.853993013,0.791945013,0.236842105263
1773,Q9HAU4,SMURF2,0.813976927,0.901327982,0.936860743,0.236842105263
1774,Q9H7B4,SMYD3,0.898444137,0.837754162,0.568258588,0.236842105263
1775,Q9HAF1,MEAF6,0.429238543,0.752279741,0.938021557,0.236842105263
1776,Q8TC07,TBC1D15,0.33432942,0.25913128,0.597248395,0.236842105263
1777,Q9HAN9,NMNAT1,0.596647104,0.947138489,0.987951968,0.236842105263
1778,P82933,MRPS9,0.901990809,0.847132318,0.762348503,0.236842105263
1779,Q9Y3B7,MRPL11,0.702066449,0.842374695,0.185615869,0.236842105263
1780,Q86XZ4,SPATS2,0.377455102,0.777156344,0.516770006,0.236842105263
1781,Q6NSJ2,PHLDB3,0.734955925,0.47375533,0.640152095,0.236842105263
1782,P51531,SMARCA2,0.954102786,0.851165527,0.868950901,0.236842105263
1783,Q14527,HLTF,0.542813113,0.929184423,0.60011837,0.236842105263
1784,Q8TAQ2,SMARCC2,0.540105832,0.024243647,0.999669379,0.236842105263
1785,P08621,SNRNP70,0.31110964,0.729087305,0.1291763,0.236842105263
1786,P09012,SNRPA,0.071234572,0.466319731,0.293370644,0.236842105263
1787,P09234,SNRPC,0.181980467,0.591193766,0.476879374,0.236842105263
1788,P62304,SNRPE,0.092988927,0.984497712,0.129582432,0.236842105263
1789,P62306,SNRPF,0.463489248,0.847007491,0.228123465,0.236842105263
1790,P62308,SNRPG,0.009332512,0.976697224,0.181072044,0.236842105263
1791,Q06945,SOX4,0.915025912,0.34485521,0.672015578,0.236842105263
1792,P17947,SPI1,0.642741739,0.27736325,0.32578484,0.236842105263
1793,Q01082,SPTBN1,0.001419058,0.316407242,0.790587527,0.236842105263
1794,P49458,SRP9,0.030385272,0.336488828,0.546013905,0.236842105263
1795,P61011,SRP54,0.208470223,0.54809991,0.230556561,0.236842105263
1796,Q04837,SSBP1,0.454966145,0.285205741,0.686762469,0.236842105263
1797,P51571,SSR4,0.127266033,0.915859244,0.049082601,0.236842105263
1798,Q08945,SSRP1,0.008647688,0.670683297,0.572598535,0.236842105263
1799,P40763,STAT3,0.727079601,0.785491176,0.993762321,0.236842105263
1800,P48723,HSPA13,0.354116466,0.183005379,0.36296903,0.236842105263
1801,O15260,SURF4,0.780445946,0.140885848,0.55872066,0.236842105263
1802,O43463,SUV39H1,0.436656642,0.05574465,0.927280354,0.236842105263
1803,Q10589,BST2,0.436554782,0.61837349,0.259876495,0.236842105263
1804,O75478,TADA2A,0.04921318,0.589941389,0.832475027,0.236842105263
1805,O43318,MAP3K7,0.049631902,0.375036038,0.175125905,0.236842105263
1806,P20290,BTF3,0.091100175,0.022618225,0.879842194,0.236842105263
1807,P26639,TARS,0.594037031,0.159251181,0.279632764,0.236842105263
1808,P17987,TCP1,0.241084055,0.506772879,0.849476001,0.236842105263
1809,P54274,TERF1,0.841369102,0.787172059,0.806716015,0.236842105263
1810,Q92754,TFAP2C,0.857212764,0.76203759,0.189125152,0.236842105263
1811,P02786,TFRC,0.963612201,0.934324779,0.978558955,0.236842105263
1812,P04216,THY1,0.488899786,0.795179958,0.25372766,0.236842105263
1813,Q04725,TLE2,0.220310101,0.45426139,0.778546128,0.236842105263
1814,Q99442,SEC62,0.226208641,0.344398684,0.810784541,0.236842105263
1815,P41732,TSPAN7,0.536787805,0.132859803,0.497952948,0.236842105263
1816,P42167,TMPO,0.762109709,0.561233751,0.915723152,0.236842105263
1817,P21580,TNFAIP3,0.34756715,0.207615248,0.100983543,0.236842105263
1818,P11388,TOP2A,0.461231759,0.118006661,0.135824589,0.236842105263
1819,Q12888,TP53BP1,0.639323762,0.767654664,0.858316796,0.236842105263
1820,P60174,TPI1,0.917336041,0.457255283,0.018646485,0.236842105263
1821,P14625,HSP90B1,0.161572574,0.725843103,0.728327979,0.236842105263
1822,Q13114,TRAF3,0.715635404,0.106725569,0.816657869,0.236842105263
1823,O00463,TRAF5,0.577738876,0.439141166,0.11622045,0.236842105263
1824,P63267,ACTG2,0.433298977,0.55738801,0.488556381,0.236842105263
1825,P49368,CCT3,0.884242783,0.855583683,0.347448407,0.236842105263
1826,Q9UHF7,TRPS1,0.393051755,0.911929355,0.773890999,0.236842105263
1827,Q9H0U9,TSPYL1,0.178975153,0.351330302,0.285286735,0.236842105263
1828,Q99615,DNAJC7,0.63333358,0.372362437,0.82439671,0.236842105263
1829,P49411,TUFM,0.624000554,0.102235462,0.173061082,0.236842105263
1830,O75386,TULP3,0.327941597,0.657593191,0.863643463,0.236842105263
1831,P10599,TXN,0.802965316,0.218809859,0.926054761,0.236842105263
1832,Q01081,U2AF1,0.999477859,0.866431316,0.191103739,0.236842105263
1833,P49459,UBE2A,0.980978161,0.393404889,0.050352494,0.236842105263
1834,P51965,UBE2E1,0.127036942,0.453884991,0.548449472,0.236842105263
1835,Q05086,UBE3A,0.232240146,0.181753759,0.009517899,0.236842105263
1836,P17480,UBTF,0.023632467,0.067438529,0.828363668,0.236842105263
1837,Q16831,UPP1,0.60743261,0.784553384,0.908544404,0.236842105263
1838,P55072,VCP,0.110809321,0.801866983,0.705296744,0.236842105263
1839,P45880,VDAC2,0.407459508,0.463418955,0.243330313,0.236842105263
1840,Q9Y277,VDAC3,0.884076807,0.852422629,0.589231591,0.236842105263
1841,P04275,VWF,0.548132777,0.625647994,0.938899963,0.236842105263
1842,O96028,NSD2,0.369003077,0.180490999,0.895502012,0.236842105263
1843,Q14191,WRN,0.208345983,0.030070209,0.606226205,0.236842105263
1844,P23025,XPA,0.440943277,0.129778491,0.792378325,0.236842105263
1845,P07947,YES1,0.956196152,0.315606096,0.836167527,0.236842105263
1846,P43403,ZAP70,0.124025917,0.731534578,0.560141091,0.236842105263
1847,Q15637,SF1,0.470763246,0.772980318,0.000695104,0.236842105263
1848,O75534,CSDE1,0.856896328,0.148568766,0.25127513,0.236842105263
1849,P51398,DAP3,0.043390472,0.795799583,0.431948596,0.236842105263
1850,Q8TCU4,ALMS1,0.691625145,0.165345278,0.43065287,0.236842105263
1851,Q13724,MOGS,0.978985467,0.717102916,0.875233039,0.236842105263
1852,P27708,CAD,0.283267898,0.078556834,0.067640949,0.236842105263
1853,Q00765,REEP5,0.1337805,0.393865981,0.33990679,0.236842105263
1854,Q9BZE9,ASPSCR1,0.685279684,0.815829943,0.177062067,0.236842105263
1855,Q9BVC5,C2orf49,0.909454556,0.529975272,0.246035201,0.236842105263
1856,Q9BQA1,WDR77,0.610868982,0.947356451,0.72781949,0.236842105263
1857,P51649,ALDH5A1,0.899982796,0.316680767,0.288204889,0.236842105263
1858,Q9UGY1,NOL12,0.193433752,0.578165407,0.237341669,0.236842105263
1859,P46379,BAG6,0.754424581,0.190229096,0.139659015,0.236842105263
